ProspectID,LeadOrigin,LeadSource,TotalVisits,TotalTime,PageViews,Specialization,Occupation,Converted
bae76d43-9ae1-4a96-9e3a-d8537b3a5f1b,Landing Page Submission,Organic Search,7,144,7,Media and Advertising,Unemployed,1
68bf1410-720c-4e5f-83e5-2a03cb84cb2a,API,Organic Search,3,452,3,Select,Unemployed,0
8a7c5dd4-14d5-4660-b7d7-4924d2e7622f,API,Organic Search,2,61,2,Select,Unemployed,1
e2edf3c7-77c9-4e01-9dd6-739c1b9b24e8,Landing Page Submission,Organic Search,7,319,7,Marketing Management,Unemployed,0
7e405983-0347-43df-9c1c-2bcc264c5179,API,Organic Search,3,306,3,Select,Unemployed,0
a7a319ea-b6ae-4c6b-afc5-183b933d10b5,Landing Page Submission,Organic Search,4,192,4,Operations Management,Unemployed,0
01b8ea88-f9bb-4ddd-95a3-127c2b1bcd8d,API,Organic Search,13,424,4.33,Human Resource Management,Unemployed,1
e72d8dd9-e2ba-4cd4-8daa-1a7f6ce85c9e,Landing Page Submission,Organic Search,15,239,3.75,IT Projects Management,Unemployed,0
cfeefb63-0197-42f3-a201-7d444eb079e1,Landing Page Submission,Organic Search,4,1866,4,Media and Advertising,Unemployed,1
c190b950-7afe-4191-8bc4-9f8a648ce8a2,API,Organic Search,5,193,5,Select,Unemployed,0
1f58dc21-bb03-4b98-9c1f-795c03a3e568,Landing Page Submission,Organic Search,9,414,9,IT Projects Management,Unemployed,0
792ca159-5edb-4a1b-a11e-7bc120e76291,Landing Page Submission,Organic Search,4,188,4,Supply Chain Management,Unemployed,0
ac77883e-2c17-4cc6-94e5-09c79befd74e,Landing Page Submission,Organic Search,8,191,4,Supply Chain Management,Unemployed,0
2952fc57-211d-4ae1-99fd-23f7439b8812,API,Organic Search,7,159,7,Select,Unemployed,0
27a1bf72-564f-408f-8680-9a57c7f5c430,Landing Page Submission,Organic Search,6,36,3,"Banking, Investment And Insurance",Unemployed,1
1ce1fa98-15da-4109-bd07-55dc86b2d7ae,Landing Page Submission,Organic Search,7,1585,1.4,Healthcare Management,Unemployed,1
210907b2-35a4-4e0a-b893-c0467b9d7ae7,Landing Page Submission,Organic Search,9,846,9,E-COMMERCE,Unemployed,1
90b1ddf6-4da9-4cfe-ac96-d8cb99690b6f,API,Organic Search,23,1295,3.29,Healthcare Management,Unemployed,1
0473623b-9d46-418e-ac65-9ebfce3a4d6b,Landing Page Submission,Organic Search,9,155,1.5,Business Administration,Unemployed,0
da4a78fd-dc0a-4372-a76b-e045b114454d,Landing Page Submission,Organic Search,4,237,4,Operations Management,Unemployed,0
b8d39860-62c9-4194-9744-f9bdd3e71d94,Landing Page Submission,Organic Search,2,1790,2,Hospitality Management,Unemployed,0
59f747f2-60cd-4132-8188-b699ec742f83,API,Organic Search,6,139,3,Select,Unemployed,0
bcf21b0d-f88f-45aa-85e5-d10f24d72236,Landing Page Submission,Organic Search,3,422,3,Operations Management,Unemployed,0
2c949fe4-bdf1-4cdf-86c2-d4031e18839d,Landing Page Submission,Organic Search,11,282,11,Travel and Tourism,Unemployed,0
a1bb081d-5174-4046-ba5c-0be2909dea5e,Landing Page Submission,Organic Search,9,285,4.5,IT Projects Management,Unemployed,0
3b44f981-7561-42dd-a5c0-cb79676e7357,Landing Page Submission,Organic Search,10,613,10,Finance Management,Unemployed,0
27c696af-d669-43dd-a43e-84e5b654ab37,Landing Page Submission,Organic Search,8,55,4,Hospitality Management,Unemployed,0
e8a506af-51ca-4bbb-b33e-beb50c4cd4df,API,Organic Search,1,348,1,Select,Unemployed,0
20f04cee-213e-4850-95cb-188c45e3340f,Landing Page Submission,Organic Search,6,309,3,International Business,Unemployed,0
1ef54220-0b3c-48f6-9b47-c001adfa5d8c,API,Organic Search,4,1692,4,Media and Advertising,Unemployed,1
b4965e5a-1b61-4702-ba53-362e90be236e,API,Organic Search,5,1001,5,Select,Unemployed,0
27eb6830-bc07-4ce8-9e88-d92dbee7d321,Landing Page Submission,Organic Search,8,1745,8,"Banking, Investment And Insurance",Unemployed,1
a68efda4-eb08-4853-b4d7-1177d0571153,API,Organic Search,7,384,3.5,Select,Unemployed,0
e60a483b-22fb-47c2-9baf-689072362428,Landing Page Submission,Organic Search,4,152,4,"Banking, Investment And Insurance",Unemployed,0
2cf22a3f-bd99-4a60-9656-fd0de214c3cb,Landing Page Submission,Organic Search,9,310,9,Marketing Management,Unemployed,0
eb43c825-2e5c-43a7-bc5d-7386f1894967,API,Organic Search,3,330,1.5,Select,Unemployed,0
a3d2953c-f4d9-454a-b640-8512df606477,Landing Page Submission,Organic Search,7,467,7,Healthcare Management,Unemployed,1
4b89e276-1b16-4551-a6dd-50f464a3ece0,API,Organic Search,6,178,3,Select,Unemployed,0
b8d6fe41-2cef-442b-852b-c4e2fb85c0d8,Landing Page Submission,Organic Search,6,87,6,Operations Management,Unemployed,0
53aabd84-5dcc-4299-bbe3-62f3764b07b1,API,Organic Search,1,127,1,Select,Unemployed,0
a4662ca9-7599-4a0a-958c-8c012d896ecc,Landing Page Submission,Organic Search,13,86,6.5,Operations Management,Unemployed,1
3a476494-8cbb-4b9e-b355-9cf05ce88612,Landing Page Submission,Organic Search,7,80,7,Business Administration,Unemployed,0
80727610-fa74-4fc9-ab85-eac7156aa02c,API,Organic Search,3,1532,3,Select,Unemployed,1
1521f18e-70bb-4658-8328-019ded734ad0,API,Organic Search,1,50,1,Select,Unemployed,0
aca20493-5ed4-410c-99f4-b589043da0f6,Landing Page Submission,Organic Search,3,1243,3,Healthcare Management,Unemployed,0
b8e376ef-28d6-40dd-be40-2b81dacc86c0,API,Organic Search,5,930,5,Rural and Agribusiness,Unemployed,1
23a4081f-77ee-474d-aaea-ac1d96d29c43,Landing Page Submission,Organic Search,3,452,3,Human Resource Management,Unemployed,0
93c84daf-92e6-4014-a30e-1e5a10273535,Landing Page Submission,Organic Search,5,1223,5,Marketing Management,Unemployed,1
f07ac9d6-d029-4358-bd38-eb27d3267ee3,API,Organic Search,2,513,1,Select,Unemployed,0
e75c26b2-c0dc-4c59-ae39-315a3e8bd9b2,Landing Page Submission,Organic Search,9,232,3,"Banking, Investment And Insurance",Unemployed,1
e0ef2d08-048e-40cf-9888-2748d34cd56a,Landing Page Submission,Organic Search,3,301,3,Finance Management,Unemployed,1
4be1687e-dc34-4ceb-a110-b6ec9e4454cb,Landing Page Submission,Organic Search,8,1851,8,Supply Chain Management,Unemployed,0
bd36643e-9933-47a2-868c-a8577d19e0ea,API,Organic Search,13,1334,6.5,Healthcare Management,Unemployed,1
0291bfdf-ba18-4877-b9f6-fb3122af852b,Landing Page Submission,Organic Search,5,740,5,Rural and Agribusiness,Unemployed,1
456f67ce-4cce-4e34-8449-c1a3621ca722,Landing Page Submission,Organic Search,7,1202,7,Business Administration,Unemployed,0
fc37bbbb-e1e4-4ed7-8867-496afa31fb85,API,Organic Search,7,987,1.17,IT Projects Management,Unemployed,1
22f60df8-4081-4b15-9516-47d0f78ec57b,API,Organic Search,3,1025,3,Select,Unemployed,1
99045497-f8ed-4a6a-a86a-49294d07d3fc,Landing Page Submission,Organic Search,4,209,4,IT Projects Management,Unemployed,0
eb1e4349-0c1b-4544-8704-6ef6b435f8a5,Landing Page Submission,Organic Search,29,286,14.5,Marketing Management,Unemployed,0
2d4236ef-fd3d-4493-9c54-db04770d5804,Landing Page Submission,Organic Search,6,124,2,IT Projects Management,Unemployed,0
ddadde23-6244-45a1-af95-75e38d93277a,Landing Page Submission,Organic Search,7,96,7,"Banking, Investment And Insurance",Unemployed,0
1f84e6ea-71c2-4fba-b544-2c6f7f835b21,Landing Page Submission,Organic Search,13,954,4.33,Media and Advertising,Unemployed,1
e5bf1523-e423-49af-8b15-05db3fa936ac,API,Organic Search,7,1379,3.5,Select,Unemployed,0
317501bd-888f-4edc-ba62-4d7db7f6b932,Landing Page Submission,Organic Search,9,986,9,Media and Advertising,Unemployed,1
78badc53-b91f-4b60-b3a2-d5762e4efffd,API,Organic Search,2,306,1,Select,Unemployed,1
db27f055-88aa-48f2-bd4e-a6867588a6b8,Landing Page Submission,Organic Search,7,166,7,Finance Management,Unemployed,0
e22c1bf3-50cd-4254-8e6c-e8ca92719361,Landing Page Submission,Organic Search,11,378,3.67,E-Business,Unemployed,0
057e7f56-2ef8-4594-b589-6da903aca32c,API,Organic Search,2,1064,2,Select,Unemployed,1
2ca9d43a-39e0-4002-86f3-940f93612e31,Landing Page Submission,Organic Search,6,453,6,E-COMMERCE,Unemployed,0
fd9f43f9-413e-4319-9e09-fe6741a2d396,Landing Page Submission,Organic Search,3,491,3,Finance Management,Unemployed,0
5149b52d-19e4-401d-935d-a13c7602447d,Landing Page Submission,Organic Search,4,345,4,Operations Management,Unemployed,0
9fb703d7-7270-4c7a-9d6a-fb18a232ee35,Landing Page Submission,Organic Search,14,1822,7,International Business,Unemployed,1
9d484ce3-766e-449d-99f4-3204e951d01f,Landing Page Submission,Organic Search,4,203,4,Finance Management,Unemployed,0
dd696979-76d1-40de-af97-2cb5c96c205f,Landing Page Submission,Organic Search,4,367,4,"Banking, Investment And Insurance",Unemployed,0
4e8a592b-f70a-469f-946a-467036d51eea,API,Organic Search,6,94,6,Select,Unemployed,0
23678f51-35e0-4d39-825c-174335c48f69,Landing Page Submission,Organic Search,13,246,6.5,Healthcare Management,Unemployed,0
b3f4f976-a4ed-4862-83e9-30b4bd3c740a,API,Organic Search,2,348,1,Select,Unemployed,0
2a61e08e-e620-47f5-bb58-6cbee2f32034,API,Organic Search,2,35,1,Select,Unemployed,0
b73f2a9c-cccf-44dc-8a8b-b1b49d50042b,Landing Page Submission,Organic Search,19,265,3.8,Human Resource Management,Unemployed,1
ee27f5dc-53a4-420d-8d0f-c68b76fe2bb0,Landing Page Submission,Organic Search,10,1250,10,Operations Management,Unemployed,1
3425012a-ae23-4507-ba48-721ec5d09f60,Landing Page Submission,Organic Search,5,31,5,International Business,Unemployed,0
deccf8a5-11ef-4572-be12-65520b4f1b71,Landing Page Submission,Organic Search,5,288,2.5,Operations Management,Unemployed,0
d16b2446-cc95-4c55-9d81-016b673bfe56,Landing Page Submission,Organic Search,4,1544,2,"Banking, Investment And Insurance",Unemployed,1
4414f094-6ac7-4ace-8397-d716444d2a76,API,Organic Search,1,1323,1,Select,Unemployed,0
9b6d6cb4-d943-47cd-b708-e09083a76f94,Landing Page Submission,Organic Search,11,1002,3.67,Media and Advertising,Unemployed,1
d0b0f49e-f0b5-4630-8a25-d355c58272fd,API,Organic Search,4,643,4,Select,Unemployed,1
c7c780fa-dbf2-42ba-b25a-bcb16de2e269,API,Organic Search,5,772,2.5,Select,Unemployed,1
28cf6032-166c-4d82-9ac9-01ba34c0f59c,Landing Page Submission,Organic Search,5,953,2.5,Human Resource Management,Unemployed,0
8dcac5c4-c060-4f1f-8922-4e68aaec25ff,API,Organic Search,4,1315,4,Media and Advertising,Unemployed,1
04b725f2-13dc-4899-be67-93e6105edc15,Landing Page Submission,Organic Search,5,208,5,Media and Advertising,Unemployed,0
e48aa60e-5351-4e0e-8ac9-5175fa4f6849,Landing Page Submission,Organic Search,3,278,3,Marketing Management,Unemployed,0
102cdacc-a10c-49b1-8f55-2b0bdd839a44,Landing Page Submission,Organic Search,8,129,8,E-Business,Unemployed,0
74ee50f1-e81d-46f6-8a19-f6e22de36d4e,Landing Page Submission,Organic Search,10,408,3.33,Supply Chain Management,Unemployed,0
cc04b215-3b85-4076-be2c-8ba6c5c07821,Landing Page Submission,Organic Search,8,216,4,Select,Unemployed,0
4d22b121-8fe2-44c2-9db8-a00073f9a079,API,Organic Search,3,130,3,Select,Unemployed,0
9ce69444-04d7-40e8-ab56-3c7311dafdbb,Landing Page Submission,Organic Search,16,1297,1.78,Operations Management,Unemployed,1
9c71cd0c-5513-4591-9368-d0d2f5d234ec,API,Organic Search,5,1445,2.5,Select,Unemployed,1
fcc9b4ad-1f4c-4158-a69f-b8619d1bea60,Landing Page Submission,Organic Search,5,1531,5,Marketing Management,Unemployed,1
f74e29fe-d238-4a2f-816c-0b87752e09a8,Landing Page Submission,Organic Search,6,311,6,Finance Management,Unemployed,0
8f5adb40-86f7-4168-b239-f672ae233a70,Landing Page Submission,Organic Search,6,192,6,Healthcare Management,Unemployed,0
58df8bff-e64a-4a15-918e-d31dcc986d42,Landing Page Submission,Organic Search,17,96,5.67,Retail Management,Unemployed,0
f35214c9-a10f-4da9-914d-6c7a0d7ac724,Landing Page Submission,Organic Search,5,1050,2.5,Business Administration,Unemployed,0
a6484ac9-6145-4f11-9ef3-1e52d59ee8f8,Landing Page Submission,Organic Search,5,107,5,Human Resource Management,Unemployed,0
4448bb30-cc2c-42ea-893b-ac6e806fcacc,Landing Page Submission,Organic Search,9,1005,9,Select,Unemployed,1
88597f9e-c6a2-451f-9c9f-f85c2125ffba,API,Organic Search,2,645,2,Select,Unemployed,1
21184811-1b70-42e9-8f82-5dc4fdd53c20,API,Organic Search,3,20,3,Select,Unemployed,0
f47be9f2-d8c5-4699-baab-006ccd38a8e0,Landing Page Submission,Organic Search,10,1337,5,Business Administration,Unemployed,0
f9402e24-c60f-4b34-ae77-1e9fdbcd066e,Landing Page Submission,Organic Search,4,1390,4,Marketing Management,Unemployed,1
5d1fbf7c-6874-496d-94b6-316a4b1cf01a,API,Organic Search,2,413,2,Select,Unemployed,0
84e1e00a-0d84-4174-94af-75f93f62355f,API,Organic Search,6,1,6,Select,Unemployed,0
f3334bbd-1e9e-48a1-91f7-7cacb18bb2f8,API,Organic Search,5,124,5,Select,Unemployed,0
61922323-52c8-4aec-a30c-9c5dcec3274a,API,Organic Search,9,1573,4.5,Operations Management,Unemployed,1
853d8fd5-b899-4da9-83aa-d046b1f1211b,Landing Page Submission,Organic Search,2,1449,2,Finance Management,Unemployed,0
bf0de656-3ffb-4db7-bc5f-2d34592ade12,API,Organic Search,6,592,3,Select,Unemployed,1
1397475c-74ac-45b9-affd-cdadd88b25e6,API,Organic Search,6,45,3,Select,Unemployed,0
9ea37b7c-5aa2-4144-8570-2edaa533bde6,Landing Page Submission,Organic Search,6,68,6,Finance Management,Unemployed,0
a5254b6e-8953-42ce-8904-dc5e38a1732f,Landing Page Submission,Organic Search,4,114,4,Business Administration,Unemployed,0
49784e7c-18f2-49c3-ba0e-52e1ae104d30,Landing Page Submission,Organic Search,6,136,3,Human Resource Management,Unemployed,0
d552d55b-b51e-4efc-b8a4-6532880aa7a6,Landing Page Submission,Organic Search,8,203,8,International Business,Unemployed,0
26291812-c39b-4cd3-9644-5560b8ad759c,Landing Page Submission,Organic Search,7,69,7,E-COMMERCE,Unemployed,0
6c3003ea-5872-4624-a993-76d537eaa43a,Landing Page Submission,Organic Search,18,264,6,Human Resource Management,Unemployed,0
d1b1a897-16d8-4092-a72f-46c3ed1c0066,API,Organic Search,5,903,5,Select,Unemployed,0
e161147b-cab4-4586-a5de-201734c65c68,Landing Page Submission,Organic Search,3,146,3,International Business,Unemployed,0
6b133186-c32f-42a3-b93e-30ff2668fad4,Landing Page Submission,Organic Search,7,315,2.33,Rural and Agribusiness,Unemployed,0
9a80edfb-bc55-487d-ba35-921fde3e0625,Landing Page Submission,Organic Search,15,1042,15,Retail Management,Unemployed,0
ae615b6b-d606-41fc-9da3-6e0dba84b9b9,Landing Page Submission,Organic Search,12,25,6,Media and Advertising,Unemployed,0
22302e7d-26a6-4bb2-8e14-b9dcab16b68d,API,Organic Search,6,100,3,Select,Unemployed,0
4ad5241f-4b95-46c7-9f42-fc2f279838f7,API,Organic Search,4,1074,2,Select,Unemployed,1
8f0933a3-0294-4403-b634-c9d1edbbf70f,Landing Page Submission,Organic Search,5,1445,5,Finance Management,Unemployed,1
93b63b65-758a-4e6b-b911-02c63baa13f1,API,Organic Search,2,44,1,Select,Unemployed,0
ed50d1b5-43c1-4243-ba8e-5c6547e81cb4,Landing Page Submission,Organic Search,4,5,4,E-Business,Unemployed,0
764b4962-55ba-4658-a031-2f196b61fb06,Landing Page Submission,Organic Search,8,193,8,E-COMMERCE,Unemployed,0
3e549f1a-5e7e-4ff3-89ec-c57635ce08f9,API,Organic Search,2,228,2,Select,Unemployed,0
0f468d47-c064-455e-b8bc-74843b6a2c6a,Landing Page Submission,Organic Search,3,389,3,Human Resource Management,Unemployed,0
98465eaa-2cb6-41e8-9004-0059b5a0d1ee,Landing Page Submission,Organic Search,3,828,3,Marketing Management,Unemployed,0
3441441c-4cb1-4acd-b7b4-9dda679a30d9,API,Organic Search,3,2253,3,Marketing Management,Unemployed,1
72c71f5a-6b3d-423c-a9da-7d4deac36691,API,Organic Search,3,718,3,Select,Unemployed,0
156bf7ef-5cd9-4433-b2b0-97ad90ca6a52,API,Organic Search,5,47,5,Select,Unemployed,0
76799b19-58c6-4378-94de-33b4a74ff800,Landing Page Submission,Organic Search,3,1168,3,Human Resource Management,Unemployed,0
10cb3520-b834-4a6e-8e1f-14687f7e757c,Landing Page Submission,Organic Search,4,271,4,Travel and Tourism,Unemployed,0
e4bc0f65-cafb-4c5d-8dfb-dc28501ed1ff,Landing Page Submission,Organic Search,6,1713,6,International Business,Unemployed,1
d41caa78-405f-469b-89af-ea8f55c27b3b,Landing Page Submission,Organic Search,7,176,7,IT Projects Management,Unemployed,0
b17ba619-ad12-498e-9705-334b3845a316,Landing Page Submission,Organic Search,8,39,2.67,E-Business,Unemployed,0
5f424d7a-721b-4a47-ba70-7c1d820129ce,Landing Page Submission,Organic Search,23,194,11.5,Finance Management,Unemployed,0
79a4dcc4-2073-45a3-9f3e-1f75a8888b41,Landing Page Submission,Organic Search,8,327,2.67,Travel and Tourism,Unemployed,0
8a520c2a-7eb2-4a83-8ccc-8516ac26712e,API,Organic Search,7,1055,7,Select,Unemployed,0
28e21fc4-cc4e-435a-a842-eaa09815d9be,API,Organic Search,4,1645,4,Supply Chain Management,Unemployed,0
1eaf1386-6400-497d-ad67-48062296a5b8,API,Organic Search,5,726,5,Select,Unemployed,1
f8802d64-85e8-4656-a057-7d1ca6493f44,API,Organic Search,3,1709,3,Human Resource Management,Unemployed,0
23776698-349a-463c-baea-b0d920292185,API,Organic Search,11,496,3.67,Healthcare Management,Unemployed,0
2d273c2c-9300-46bf-9bae-1204f69ea326,API,Organic Search,6,309,3,Select,Unemployed,0
f05ad3c1-404b-47b2-82b3-d441badd6ee5,API,Organic Search,4,715,2,Select,Unemployed,1
64b66aa9-95a4-4811-abbe-1b9f394e1fd3,Landing Page Submission,Organic Search,4,95,4,Human Resource Management,Unemployed,0
81a23cd8-e8ca-4484-afbd-02ed7366cee2,API,Organic Search,2,183,2,Select,Unemployed,0
f0014227-e0d7-4639-886b-e24629defbda,API,Organic Search,4,190,4,Select,Unemployed,0
1c5546ec-aeb2-4fd6-931c-6517c60de6d8,Landing Page Submission,Organic Search,10,674,5,Human Resource Management,Unemployed,1
4fda6275-558f-4b45-b47e-d817bb97b32e,Landing Page Submission,Organic Search,8,178,4,Marketing Management,Unemployed,0
99cd0a3b-7aa1-4915-a993-b6f2de1b759b,Landing Page Submission,Organic Search,11,1116,3.67,Finance Management,Unemployed,1
20ed995c-0612-4065-a48b-bdfb399d4860,Landing Page Submission,Organic Search,4,107,4,Human Resource Management,Unemployed,0
8cf4f05c-8104-4eed-adba-855578645819,Landing Page Submission,Organic Search,3,1314,3,Travel and Tourism,Unemployed,0
46c89aac-438f-46fd-8987-db4e82ac5182,API,Organic Search,5,1468,2.5,Select,Unemployed,0
4433719b-91bd-4145-a68d-be17e69ecac1,API,Organic Search,6,262,6,Select,Unemployed,0
c80309e1-42e7-49b8-89bd-bb74eec4154c,Landing Page Submission,Organic Search,4,91,4,Human Resource Management,Unemployed,0
4a3a8267-5376-473d-bf66-47211877a7e2,Landing Page Submission,Organic Search,5,1406,2.5,Finance Management,Unemployed,1
22df3329-c233-4c5d-8a49-47f6fe121c32,Landing Page Submission,Organic Search,2,325,2,Travel and Tourism,Unemployed,0
6e2bb2ce-9e9c-438e-be09-3ffda8537f61,Landing Page Submission,Organic Search,4,1965,4,Business Administration,Unemployed,0
65b38b58-d76f-4269-a194-d8e7c39eee59,Landing Page Submission,Organic Search,9,82,9,Human Resource Management,Unemployed,0
6642edff-47b7-4548-8974-3dbea0789e70,Landing Page Submission,Organic Search,17,119,2.83,Finance Management,Unemployed,0
3e483954-1508-4b8b-9534-59f8a2a2dc6b,Landing Page Submission,Organic Search,5,255,5,IT Projects Management,Unemployed,0
5c0838f4-987c-4b0b-8468-9ad0ebf647b1,Landing Page Submission,Organic Search,5,107,2.5,IT Projects Management,Unemployed,0
c04ff256-e514-4054-a92c-c5621d1eacd1,API,Organic Search,3,38,3,Select,Unemployed,0
3d227b46-538e-439a-b55d-86bdd9697dfa,Landing Page Submission,Organic Search,5,308,5,Finance Management,Unemployed,0
f18a3fb3-a1c5-4f91-a915-7f21aca3ee8d,Landing Page Submission,Organic Search,8,1372,4,Healthcare Management,Unemployed,1
c1ec7b92-dc83-44a9-90c2-fdd0a9b2690d,API,Organic Search,2,1370,2,Select,Unemployed,0
c55de92b-9295-40e1-90e8-a628c349c292,API,Organic Search,7,142,7,Operations Management,Unemployed,0
5cfdd915-d5a0-4976-b38d-e5f72ec55526,Landing Page Submission,Organic Search,13,1226,6.5,Marketing Management,Unemployed,1
d9ed7525-5cf0-45ba-87c2-ca2bca521874,Landing Page Submission,Organic Search,4,31,1.33,Operations Management,Working Professional,1
f96e32ee-20e7-41c3-8b6c-42b1edf685d3,Landing Page Submission,Organic Search,5,1250,5,E-COMMERCE,Working Professional,1
7d95c5a0-8f74-4cc4-8bcd-9d2519c561fd,Landing Page Submission,Organic Search,3,829,3,Media and Advertising,Working Professional,1
6dd62538-2a50-482a-a2d8-6a8a753f1e48,API,Organic Search,2,454,2,Select,Working Professional,1
9379f0da-25a6-4b47-a192-b7e4eb6b04a8,Landing Page Submission,Organic Search,9,1047,9,Hospitality Management,Working Professional,1
1253283c-60bd-47a0-99a1-54e8bf31ac53,API,Organic Search,5,1418,5,"Banking, Investment And Insurance",Working Professional,1
61314214-b313-40ff-b95e-ae5a7d079d3a,Landing Page Submission,Organic Search,5,957,5,"Banking, Investment And Insurance",Working Professional,1
25b42209-53e9-4818-8c62-55d545dc4d18,Landing Page Submission,Organic Search,4,1381,4,Marketing Management,Working Professional,1
ff9028a4-96b7-40ba-b615-f69054cccd07,Landing Page Submission,Organic Search,18,1569,4.5,Travel and Tourism,Working Professional,1
fefb0c70-497b-46d2-9dc2-095379258fd9,API,Organic Search,3,1557,3,Human Resource Management,Working Professional,1
dd47f628-de07-473f-b18e-c7ab1249201d,API,Organic Search,8,234,4,Travel and Tourism,Working Professional,1
232f7d3b-ee3b-4987-8ef4-a84e8fdecedf,Landing Page Submission,Organic Search,4,1171,4,Finance Management,Working Professional,1
659b321e-eeea-4728-ad64-607867ddb697,Landing Page Submission,Organic Search,3,1264,3,Human Resource Management,Working Professional,1
f075d791-e8e8-4bb1-b728-cde02475e534,Landing Page Submission,Organic Search,5,1383,5,Operations Management,Working Professional,1
48381801-a549-4962-bfc4-7ae6dc2ee7f0,Landing Page Submission,Organic Search,3,312,1.5,Services Excellence,Working Professional,1
ea888f99-66a6-48f4-9ceb-92fabfa65ea4,Landing Page Submission,Organic Search,3,597,3,Media and Advertising,Working Professional,1
09461af2-1913-4ade-8d3e-87005d0b5b4b,Landing Page Submission,Organic Search,3,140,3,International Business,Working Professional,1
fc95b223-667b-4559-ade8-443d74919569,Landing Page Submission,Organic Search,5,269,5,Media and Advertising,Working Professional,1
ae2024ff-a696-45ab-b6e4-87f620e2904d,Landing Page Submission,Organic Search,7,1074,3.5,Operations Management,Working Professional,1
1ad9269b-8d72-4730-aea4-46d92e0b8d69,Landing Page Submission,Organic Search,3,644,3,Travel and Tourism,Working Professional,1
c469db3f-f15c-45f5-8ee2-0fb857565d75,Landing Page Submission,Organic Search,7,257,7,Healthcare Management,Working Professional,1
638a1884-f760-4c5f-b2df-f8f3093fdf68,Landing Page Submission,Organic Search,4,813,2,Travel and Tourism,Working Professional,1
be8ed098-5821-4e04-b6c2-dbad5f224943,Landing Page Submission,Organic Search,6,1525,6,Travel and Tourism,Working Professional,1
a4c60856-d7aa-4c7e-806e-ab3339d33763,Landing Page Submission,Organic Search,5,1366,2.5,Finance Management,Working Professional,1
180dfe96-0756-46c2-b11f-59c1c8d41c6d,Landing Page Submission,Organic Search,5,1063,5,Finance Management,Working Professional,1
30e192d3-0d28-4a7c-9bc6-cca2e72084c4,API,Organic Search,3,99,3,Media and Advertising,Working Professional,1
eecc9f9d-67b9-4502-b826-ed5aa30967fe,Landing Page Submission,Organic Search,19,1146,2.71,Rural and Agribusiness,Working Professional,1
48a8fc12-7621-40b3-ad49-8a963b21a545,Landing Page Submission,Organic Search,5,1042,1.67,Media and Advertising,Working Professional,1
959a2e5f-9531-4729-bda9-465ad9daddf0,API,Organic Search,5,1357,2.5,Marketing Management,Working Professional,1
24517f7a-e656-4e76-b984-ddf4c19666bf,Landing Page Submission,Organic Search,5,1019,5,Healthcare Management,Working Professional,1
20222cb2-a71f-469b-8269-672f358ef3de,Landing Page Submission,Organic Search,4,1189,4,Business Administration,Working Professional,1
5e6fb4a7-87b1-4354-a7d7-fb4589da9e7b,API,Organic Search,4,918,2,Rural and Agribusiness,Working Professional,1
bd5ca024-ab3a-4292-8be4-b9a4c3200e86,API,Organic Search,4,804,1.33,Business Administration,Working Professional,1
6a54f413-0f76-4d6d-b197-9f60eace8ae8,API,Organic Search,11,1494,11,Select,Working Professional,1
698a32b4-24a3-4c35-be41-b7e8710f31bc,API,Organic Search,26,120,13,Human Resource Management,Working Professional,1
61e4f75a-8f6c-4999-b164-86acd35197e7,API,Organic Search,11,591,3.67,Rural and Agribusiness,Working Professional,1
7ea5288c-e117-4bb9-8f0f-846bf0534f0f,API,Organic Search,4,83,4,Select,Working Professional,1
43d6101b-b3f3-4a2c-b7ae-852dce825bb3,API,Organic Search,19,1377,6.33,Hospitality Management,Working Professional,1
d7c90ef9-4eb6-4f01-8ff2-b4837aa84e95,API,Organic Search,3,21,3,Operations Management,Working Professional,1
7bd40976-4c70-4348-aa1b-70bbda117e5a,Landing Page Submission,Organic Search,6,297,6,Business Administration,Working Professional,1
7831d755-330c-42f6-a841-b42cc0868a59,Landing Page Submission,Organic Search,8,815,8,"Banking, Investment And Insurance",Working Professional,1
623bc6c9-9184-4437-b38f-d374be49d1a3,API,Organic Search,9,2125,3,Operations Management,Working Professional,1
f29ec86e-7e7d-4ee9-8be4-9c81bfcecaa2,Landing Page Submission,Organic Search,20,972,10,Healthcare Management,Working Professional,1
14c88bca-7e10-4b20-9834-62ddf5dd15a9,Landing Page Submission,Organic Search,14,297,7,Supply Chain Management,Working Professional,1
73349410-2195-4d10-a872-c4a4dd839910,Landing Page Submission,Organic Search,5,660,5,Healthcare Management,Working Professional,1
c668d433-60d7-479d-897a-1e74f5137133,Landing Page Submission,Organic Search,4,56,4,Finance Management,Working Professional,1
c3a08037-b856-42b4-bdb0-5f5cf4ec3aa1,Landing Page Submission,Organic Search,6,1259,6,Healthcare Management,Working Professional,1
13ca85d1-e276-4028-90e4-b7e9bd3517e6,Landing Page Submission,Organic Search,10,47,3.33,Finance Management,Working Professional,1
cbad4d40-4228-486e-868c-f2bb6c709731,API,Organic Search,3,1584,1.5,Finance Management,Working Professional,1
ce4360eb-2ac7-4dd3-a24c-84e4ef5a0e85,API,Organic Search,3,105,1,Select,Working Professional,0
79e17392-f878-4413-9e92-b6518d29195c,Landing Page Submission,Organic Search,14,1290,3.5,Travel and Tourism,Working Professional,1
9ec1cafe-b019-498e-b246-7ab06167d72c,API,Organic Search,4,1833,4,Media and Advertising,Working Professional,1
2f9dac66-52ae-4c93-a955-a37b6232c6ea,API,Organic Search,8,257,4,Finance Management,Working Professional,1
